order_id,payment_method,payment_status
ORD006985,Credit Card,Paid
ORD006986,UPI,Paid
ORD006987,UPI,Paid
ORD006988,Cash on Delivery,Paid
ORD006989,Wallet,Paid
ORD006990,UPI,Paid
ORD006991,Cash on Delivery,Paid
ORD006992,Credit Card,Paid
ORD006993,Debit Card,Paid
ORD006994,UPI,Paid
ORD006995,UPI,Paid
ORD006996,Debit Card,Paid
ORD006997,Credit Card,Paid
ORD006998,Net Banking,Paid
ORD006999,Cash on Delivery,Paid
ORD007000,Cash on Delivery,Paid
ORD007001,UPI,Paid
ORD007002,UPI,Paid
ORD007003,UPI,Refunded
ORD007004,UPI,Paid
ORD007005,Cash on Delivery,Paid
ORD007006,Credit Card,Paid
ORD007007,Debit Card,Paid
ORD007008,Net Banking,Paid
ORD007009,UPI,Paid
ORD007010,Credit Card,Paid
ORD007011,UPI,Paid
ORD007012,Wallet,Paid
ORD007013,Credit Card,Paid
ORD007014,Debit Card,Paid
ORD007015,Cash on Delivery,Paid
ORD007016,UPI,Paid
ORD007017,UPI,Paid
ORD007018,UPI,Paid
ORD007019,UPI,Paid
ORD007020,UPI,Paid
ORD007021,Wallet,Paid
ORD007022,Net Banking,Paid
ORD007023,Wallet,Paid
ORD007024,UPI,Refunded
ORD007025,UPI,Paid
ORD007026,Wallet,Paid
ORD007027,UPI,Paid
ORD007028,UPI,Paid
ORD007029,UPI,Paid
ORD007030,UPI,Refunded
ORD007031,UPI,Paid
ORD007032,UPI,Paid
ORD007033,UPI,Paid
ORD007034,Cash on Delivery,Paid
ORD007035,Debit Card,Paid
ORD007036,UPI,Paid
ORD007037,Cash on Delivery,Paid
ORD007038,Debit Card,Paid
ORD007039,Wallet,Paid
ORD007040,UPI,Paid
ORD007041,UPI,Paid
ORD007042,UPI,Paid
ORD007043,Cash on Delivery,Refunded
ORD007044,Debit Card,Paid
ORD007045,Debit Card,Paid
ORD007046,UPI,Paid
ORD007047,Debit Card,Paid
ORD007048,UPI,Paid
ORD007049,UPI,Paid
ORD007050,UPI,Paid
ORD007051,Credit Card,Paid
ORD007052,Credit Card,Paid
ORD007053,Wallet,Paid
ORD007054,Credit Card,Paid
ORD007055,Wallet,Paid
ORD007056,UPI,Failed
ORD007057,Debit Card,Paid
ORD007058,UPI,Failed
ORD007059,Credit Card,Paid
ORD007060,UPI,Paid
ORD007061,Wallet,Paid
ORD007062,UPI,Paid
ORD007063,UPI,Paid
ORD007064,Net Banking,Paid
ORD007065,Credit Card,Paid
ORD007066,UPI,Paid
ORD007067,Debit Card,Paid
ORD007068,Wallet,Paid
ORD007069,Wallet,Paid
ORD007070,Debit Card,Paid
ORD007071,Net Banking,Paid
ORD007072,Credit Card,Paid
ORD007073,UPI,Paid
ORD007074,UPI,Paid
ORD007075,Cash on Delivery,Paid
ORD007076,UPI,Paid
ORD007077,UPI,Paid
ORD007078,UPI,Refunded
ORD007079,UPI,Paid
ORD007080,UPI,Paid
ORD007081,UPI,Paid
ORD007082,UPI,Paid
ORD007083,Cash on Delivery,Paid
ORD007084,Net Banking,Paid
ORD007085,UPI,Paid
ORD007086,UPI,Refunded
ORD007087,UPI,Paid
ORD007088,Net Banking,Paid
ORD007089,Credit Card,Paid
ORD007090,Cash on Delivery,Paid
ORD007091,Wallet,Paid
ORD007092,Cash on Delivery,Refunded
ORD007093,Debit Card,Paid
ORD007094,Debit Card,Paid
ORD007095,Net Banking,Paid
ORD007096,UPI,Paid
ORD007097,Credit Card,Paid
ORD007098,Cash on Delivery,Paid
ORD007099,UPI,Paid
ORD007100,Net Banking,Paid
ORD007101,Net Banking,Failed
ORD007102,UPI,Paid
ORD007103,UPI,Paid
ORD007104,Debit Card,Refunded
ORD007105,Credit Card,Paid
ORD007106,UPI,Paid
ORD007107,Debit Card,Paid
ORD007108,Wallet,Paid
ORD007109,Net Banking,Paid
ORD007110,Cash on Delivery,Paid
ORD007111,Wallet,Paid
ORD007112,Cash on Delivery,Paid
ORD007113,UPI,Paid
ORD007114,Debit Card,Paid
ORD007115,Wallet,Paid
ORD007116,Wallet,Paid
ORD007117,UPI,Paid
ORD007118,UPI,Paid
ORD007119,Cash on Delivery,Paid
ORD007120,Wallet,Paid
ORD007121,Debit Card,Refunded
ORD007122,UPI,Paid
ORD007123,UPI,Paid
ORD007124,Credit Card,Paid
ORD007125,Debit Card,Paid
ORD007126,Credit Card,Refunded
ORD007127,Cash on Delivery,Paid
ORD007128,Debit Card,Refunded
ORD007129,Net Banking,Paid
ORD007130,UPI,Paid
ORD007131,Debit Card,Paid
ORD007132,UPI,Paid
ORD007133,Debit Card,Paid
ORD007134,UPI,Paid
ORD007135,Debit Card,Paid
ORD007136,UPI,Paid
ORD007137,UPI,Refunded
ORD007138,UPI,Paid
ORD007139,UPI,Refunded
ORD007140,UPI,Refunded
ORD007141,UPI,Paid
ORD007142,Credit Card,Paid
ORD007143,Net Banking,Paid
ORD007144,Cash on Delivery,Paid
ORD007145,UPI,Paid
ORD007146,Wallet,Paid
ORD007147,UPI,Paid
ORD007148,UPI,Paid
ORD007149,Credit Card,Paid
ORD007150,Debit Card,Failed
ORD007151,UPI,Paid
ORD007152,Cash on Delivery,Paid
ORD007153,UPI,Paid
ORD007154,Wallet,Paid
ORD007155,UPI,Paid
ORD007156,Credit Card,Paid
ORD007157,Debit Card,Paid
ORD007158,Cash on Delivery,Refunded
ORD007159,Cash on Delivery,Paid
ORD007160,UPI,Paid
ORD007161,UPI,Paid
ORD007162,UPI,Paid
ORD007163,UPI,Paid
ORD007164,Net Banking,Paid
ORD007165,UPI,Paid
ORD007166,UPI,Paid
ORD007167,Debit Card,Paid
ORD007168,Debit Card,Refunded
ORD007169,Cash on Delivery,Paid
ORD007170,UPI,Paid
ORD007171,Cash on Delivery,Paid
ORD007172,Credit Card,Paid
ORD007173,Net Banking,Paid
ORD007174,UPI,Paid
ORD007175,Net Banking,Paid
ORD007176,Net Banking,Paid
ORD007177,Credit Card,Paid
ORD007178,Debit Card,Paid
ORD007179,Wallet,Paid
ORD007180,Debit Card,Paid
ORD007181,UPI,Paid
ORD007182,UPI,Paid
ORD007183,UPI,Paid
ORD007184,UPI,Paid
ORD007185,UPI,Failed
ORD007186,UPI,Paid
ORD007187,Debit Card,Paid
ORD007188,UPI,Paid
ORD007189,Cash on Delivery,Paid
ORD007190,Credit Card,Paid
ORD007191,Debit Card,Paid
ORD007192,Net Banking,Paid
ORD007193,Cash on Delivery,Paid
ORD007194,UPI,Paid
ORD007195,Cash on Delivery,Paid
ORD007196,Credit Card,Paid
ORD007197,Cash on Delivery,Refunded
ORD007198,Cash on Delivery,Paid
ORD007199,Wallet,Paid
ORD007200,Credit Card,Paid
ORD007201,Net Banking,Paid
ORD007202,Net Banking,Paid
ORD007203,Cash on Delivery,Paid
ORD007204,UPI,Paid
ORD007205,Cash on Delivery,Paid
ORD007206,UPI,Paid
ORD007207,Debit Card,Paid
ORD007208,Wallet,Refunded
ORD007209,UPI,Paid
ORD007210,Net Banking,Paid
ORD007211,UPI,Paid
ORD007212,Debit Card,Paid
ORD007213,Debit Card,Paid
ORD007214,Debit Card,Paid
ORD007215,UPI,Paid
ORD007216,UPI,Paid
ORD007217,UPI,Refunded
ORD007218,UPI,Failed
ORD007219,Net Banking,Paid
ORD007220,UPI,Paid
ORD007221,UPI,Refunded
ORD007222,UPI,Paid
ORD007223,UPI,Paid
ORD007224,Credit Card,Paid
ORD007225,Cash on Delivery,Paid
ORD007226,UPI,Paid
ORD007227,Wallet,Paid
ORD007228,UPI,Paid
ORD007229,Debit Card,Paid
ORD007230,Debit Card,Paid
ORD007231,Net Banking,Paid
ORD007232,Debit Card,Failed
ORD007233,Cash on Delivery,Paid
ORD007234,Cash on Delivery,Paid
ORD007235,Credit Card,Paid
ORD007236,UPI,Paid
ORD007237,UPI,Paid
ORD007238,UPI,Paid
ORD007239,UPI,Refunded
ORD007240,Credit Card,Paid
ORD007241,UPI,Paid
ORD007242,Credit Card,Paid
ORD007243,Net Banking,Paid
ORD007244,UPI,Paid
ORD007245,UPI,Paid
ORD007246,Wallet,Refunded
ORD007247,Wallet,Paid
ORD007248,Debit Card,Paid
ORD007249,Debit Card,Paid
ORD007250,Credit Card,Paid
ORD007251,Cash on Delivery,Paid
ORD007252,Debit Card,Refunded
ORD007253,Cash on Delivery,Paid
ORD007254,UPI,Paid
ORD007255,Cash on Delivery,Paid
ORD007256,Debit Card,Paid
ORD007257,UPI,Paid
ORD007258,Wallet,Paid
ORD007259,Debit Card,Paid
ORD007260,Wallet,Paid
ORD007261,Debit Card,Paid
ORD007262,UPI,Paid
ORD007263,UPI,Paid
ORD007264,UPI,Paid
ORD007265,Credit Card,Paid
ORD007266,Net Banking,Refunded
ORD007267,Debit Card,Paid
ORD007268,Net Banking,Refunded
ORD007269,UPI,Refunded
ORD007270,Debit Card,Paid
ORD007271,UPI,Paid
ORD007272,Credit Card,Refunded
ORD007273,Credit Card,Failed
ORD007274,Wallet,Failed
ORD007275,Cash on Delivery,Paid
ORD007276,Credit Card,Paid
ORD007277,Debit Card,Paid
ORD007278,Cash on Delivery,Paid
ORD007279,Credit Card,Paid
ORD007280,Cash on Delivery,Paid
ORD007281,UPI,Paid
ORD007282,UPI,Paid
ORD007283,UPI,Refunded
ORD007284,Debit Card,Refunded
ORD007285,Cash on Delivery,Paid
ORD007286,UPI,Paid
ORD007287,Cash on Delivery,Paid
ORD007288,UPI,Paid
ORD007289,Cash on Delivery,Paid
ORD007290,Credit Card,Paid
ORD007291,UPI,Paid
ORD007292,Cash on Delivery,Refunded
ORD007293,UPI,Paid
ORD007294,Net Banking,Refunded
ORD007295,Debit Card,Paid
ORD007296,Cash on Delivery,Paid
ORD007297,UPI,Paid
ORD007298,Credit Card,Paid
ORD007299,Credit Card,Paid
ORD007300,UPI,Paid
ORD007301,Debit Card,Paid
ORD007302,UPI,Paid
ORD007303,Credit Card,Paid
ORD007304,Cash on Delivery,Refunded
ORD007305,UPI,Paid
ORD007306,Credit Card,Paid
ORD007307,UPI,Refunded
ORD007308,Cash on Delivery,Paid
ORD007309,Credit Card,Paid
ORD007310,Cash on Delivery,Paid
ORD007311,Debit Card,Paid
ORD007312,Cash on Delivery,Paid
ORD007313,Credit Card,Paid
ORD007314,Wallet,Paid
ORD007315,UPI,Paid
ORD007316,Debit Card,Paid
ORD007317,Cash on Delivery,Paid
ORD007318,Credit Card,Paid
ORD007319,Cash on Delivery,Paid
ORD007320,UPI,Paid
ORD007321,Net Banking,Paid
ORD007322,Net Banking,Paid
ORD007323,Cash on Delivery,Paid
ORD007324,Cash on Delivery,Paid
ORD007325,UPI,Paid
ORD007326,Debit Card,Paid
ORD007327,Credit Card,Paid
ORD007328,Credit Card,Paid
ORD007329,UPI,Paid
ORD007330,UPI,Paid
ORD007331,Cash on Delivery,Paid
ORD007332,UPI,Paid
ORD007333,Credit Card,Paid
ORD007334,UPI,Paid
ORD007335,Credit Card,Paid
ORD007336,Cash on Delivery,Paid
ORD007337,Credit Card,Paid
ORD007338,Wallet,Paid
ORD007339,Wallet,Paid
ORD007340,Credit Card,Paid
ORD007341,Credit Card,Paid
ORD007342,UPI,Paid
ORD007343,Credit Card,Paid
ORD007344,Cash on Delivery,Paid
ORD007345,UPI,Paid
ORD007346,UPI,Paid
ORD007347,Net Banking,Refunded
ORD007348,Credit Card,Paid
ORD007349,UPI,Refunded
ORD007350,Debit Card,Paid
ORD007351,Cash on Delivery,Paid
ORD007352,UPI,Paid
ORD007353,UPI,Refunded
ORD007354,Credit Card,Paid
ORD007355,UPI,Failed
ORD007356,Debit Card,Paid
ORD007357,Cash on Delivery,Paid
ORD007358,Debit Card,Paid
ORD007359,Cash on Delivery,Paid
ORD007360,Credit Card,Failed
ORD007361,Cash on Delivery,Paid
ORD007362,Cash on Delivery,Paid
ORD007363,UPI,Paid
ORD007364,Cash on Delivery,Failed
ORD007365,Debit Card,Refunded
ORD007366,UPI,Paid
ORD007367,UPI,Paid
ORD007368,UPI,Paid
ORD007369,Wallet,Refunded
ORD007370,UPI,Paid
ORD007371,Credit Card,Paid
ORD007372,Wallet,Paid
ORD007373,Debit Card,Paid
ORD007374,Cash on Delivery,Paid
ORD007375,UPI,Paid
ORD007376,UPI,Paid
ORD007377,UPI,Paid
ORD007378,UPI,Paid
ORD007379,Debit Card,Paid
ORD007380,UPI,Paid
ORD007381,Cash on Delivery,Paid
ORD007382,Wallet,Refunded
ORD007383,UPI,Paid
ORD007384,Credit Card,Paid
ORD007385,Credit Card,Paid
ORD007386,UPI,Refunded
ORD007387,Credit Card,Paid
ORD007388,UPI,Failed
ORD007389,Cash on Delivery,Paid
ORD007390,Credit Card,Paid
ORD007391,Credit Card,Paid
ORD007392,Credit Card,Paid
ORD007393,UPI,Paid
ORD007394,Debit Card,Paid
ORD007395,Net Banking,Paid
ORD007396,Credit Card,Paid
ORD007397,UPI,Paid
ORD007398,Credit Card,Paid
ORD007399,Debit Card,Paid
ORD007400,Net Banking,Failed
ORD007401,UPI,Paid
ORD007402,Net Banking,Paid
ORD007403,UPI,Paid
ORD007404,UPI,Paid
ORD007405,UPI,Refunded
ORD007406,Cash on Delivery,Paid
ORD007407,Debit Card,Paid
ORD007408,UPI,Paid
ORD007409,Debit Card,Paid
ORD007410,UPI,Paid
ORD007411,Credit Card,Paid
ORD007412,Cash on Delivery,Paid
ORD007413,UPI,Paid
ORD007414,UPI,Paid
ORD007415,Debit Card,Paid
ORD007416,UPI,Paid
ORD007417,UPI,Paid
ORD007418,Debit Card,Paid
ORD007419,UPI,Refunded
ORD007420,UPI,Paid
ORD007421,Cash on Delivery,Paid
ORD007422,UPI,Paid
ORD007423,Cash on Delivery,Paid
ORD007424,Wallet,Paid
ORD007425,Credit Card,Paid
ORD007426,Cash on Delivery,Paid
ORD007427,Debit Card,Paid
ORD007428,Cash on Delivery,Paid
ORD007429,UPI,Paid
ORD007430,UPI,Paid
ORD007431,Wallet,Paid
ORD007432,Debit Card,Paid
ORD007433,UPI,Paid
ORD007434,Cash on Delivery,Paid
ORD007435,Wallet,Paid
ORD007436,Net Banking,Paid
ORD007437,Debit Card,Paid
ORD007438,Credit Card,Paid
ORD007439,UPI,Paid
ORD007440,UPI,Paid
ORD007441,Debit Card,Paid
ORD007442,Cash on Delivery,Paid
ORD007443,Cash on Delivery,Paid
ORD007444,UPI,Paid
ORD007445,UPI,Paid
ORD007446,Debit Card,Paid
ORD007447,UPI,Paid
ORD007448,Debit Card,Paid
ORD007449,UPI,Refunded
ORD007450,Cash on Delivery,Paid
ORD007451,Wallet,Paid
ORD007452,Cash on Delivery,Paid
ORD007453,Net Banking,Paid
ORD007454,UPI,Paid
ORD007455,Credit Card,Paid
ORD007456,Debit Card,Failed
ORD007457,Cash on Delivery,Paid
ORD007458,Debit Card,Paid
ORD007459,Net Banking,Failed
ORD007460,UPI,Paid
ORD007461,Credit Card,Paid
ORD007462,Debit Card,Refunded
ORD007463,Credit Card,Refunded
ORD007464,Debit Card,Paid
ORD007465,Credit Card,Failed
ORD007466,UPI,Paid
ORD007467,Credit Card,Paid
ORD007468,Credit Card,Paid
ORD007469,UPI,Paid
ORD007470,Debit Card,Paid
ORD007471,Net Banking,Paid
ORD007472,Net Banking,Paid
ORD007473,Debit Card,Paid
ORD007474,UPI,Paid
ORD007475,UPI,Paid
ORD007476,UPI,Paid
ORD007477,Wallet,Paid
ORD007478,Net Banking,Paid
ORD007479,Cash on Delivery,Paid
ORD007480,UPI,Refunded
ORD007481,Credit Card,Paid
ORD007482,Credit Card,Refunded
ORD007483,Wallet,Paid
ORD007484,Debit Card,Paid
ORD007485,Wallet,Paid
ORD007486,Credit Card,Paid
ORD007487,Cash on Delivery,Paid
ORD007488,UPI,Paid
ORD007489,Debit Card,Paid
ORD007490,UPI,Paid
ORD007491,Cash on Delivery,Paid
ORD007492,UPI,Refunded
ORD007493,Debit Card,Paid
ORD007494,Debit Card,Paid
ORD007495,UPI,Paid
ORD007496,UPI,Refunded
ORD007497,Net Banking,Paid
ORD007498,UPI,Paid
ORD007499,Debit Card,Paid
ORD007500,Debit Card,Paid
ORD007501,Debit Card,Paid
ORD007502,UPI,Failed
ORD007503,Cash on Delivery,Paid
ORD007504,Net Banking,Failed
ORD007505,Credit Card,Paid
ORD007506,Credit Card,Paid
ORD007507,Debit Card,Paid
ORD007508,Wallet,Paid
ORD007509,Debit Card,Refunded
ORD007510,Wallet,Paid
ORD007511,Credit Card,Paid
ORD007512,Debit Card,Paid
ORD007513,UPI,Paid
ORD007514,Debit Card,Paid
ORD007515,UPI,Failed
ORD007516,UPI,Paid
ORD007517,UPI,Paid
ORD007518,Cash on Delivery,Paid
ORD007519,Cash on Delivery,Paid
ORD007520,UPI,Paid
ORD007521,Net Banking,Failed
ORD007522,UPI,Failed
ORD007523,Net Banking,Refunded
ORD007524,Credit Card,Paid
ORD007525,Debit Card,Paid
ORD007526,Debit Card,Failed
ORD007527,Wallet,Paid
ORD007528,Credit Card,Paid
ORD007529,Credit Card,Paid
ORD007530,Wallet,Paid
ORD007531,UPI,Paid
ORD007532,UPI,Paid
ORD007533,Net Banking,Paid
ORD007534,Debit Card,Paid
ORD007535,UPI,Refunded
ORD007536,Credit Card,Paid
ORD007537,Debit Card,Paid
ORD007538,Cash on Delivery,Paid
ORD007539,Wallet,Paid
ORD007540,UPI,Paid
ORD007541,Credit Card,Paid
ORD007542,Wallet,Paid
ORD007543,UPI,Failed
ORD007544,Cash on Delivery,Refunded
ORD007545,UPI,Failed
ORD007546,Debit Card,Paid
ORD007547,UPI,Paid
ORD007548,Credit Card,Failed
ORD007549,Wallet,Paid
ORD007550,Cash on Delivery,Paid
ORD007551,UPI,Paid
ORD007552,Credit Card,Paid
ORD007553,UPI,Paid
ORD007554,Net Banking,Paid
ORD007555,Wallet,Refunded
ORD007556,Credit Card,Paid
ORD007557,Cash on Delivery,Paid
ORD007558,UPI,Failed
ORD007559,UPI,Failed
ORD007560,UPI,Paid
ORD007561,Wallet,Paid
ORD007562,Cash on Delivery,Paid
ORD007563,UPI,Refunded
ORD007564,Cash on Delivery,Paid
ORD007565,Cash on Delivery,Paid
ORD007566,UPI,Paid
ORD007567,Debit Card,Paid
ORD007568,UPI,Paid
ORD007569,Debit Card,Paid
ORD007570,Cash on Delivery,Paid
ORD007571,Debit Card,Refunded
ORD007572,UPI,Paid
ORD007573,Credit Card,Paid
ORD007574,UPI,Refunded
ORD007575,Net Banking,Paid
ORD007576,Credit Card,Paid
ORD007577,Cash on Delivery,Refunded
ORD007578,UPI,Paid
ORD007579,Credit Card,Failed
ORD007580,Wallet,Paid
ORD007581,UPI,Paid
ORD007582,Wallet,Paid
ORD007583,UPI,Paid
ORD007584,Cash on Delivery,Paid
ORD007585,Net Banking,Paid
ORD007586,Debit Card,Paid
ORD007587,Net Banking,Paid
ORD007588,UPI,Paid
ORD007589,UPI,Paid
ORD007590,UPI,Paid
ORD007591,UPI,Paid
ORD007592,UPI,Paid
ORD007593,Net Banking,Paid
ORD007594,Wallet,Paid
ORD007595,Credit Card,Paid
ORD007596,UPI,Refunded
ORD007597,Debit Card,Refunded
ORD007598,UPI,Paid
ORD007599,UPI,Paid
ORD007600,UPI,Paid
ORD007601,Debit Card,Paid
ORD007602,Cash on Delivery,Paid
ORD007603,Cash on Delivery,Failed
ORD007604,Cash on Delivery,Refunded
ORD007605,Cash on Delivery,Paid
ORD007606,Debit Card,Failed
ORD007607,UPI,Refunded
ORD007608,UPI,Paid
ORD007609,Net Banking,Paid
ORD007610,UPI,Paid
ORD007611,Credit Card,Paid
ORD007612,Debit Card,Paid
ORD007613,UPI,Paid
ORD007614,UPI,Paid
ORD007615,Cash on Delivery,Refunded
ORD007616,Net Banking,Failed
ORD007617,UPI,Paid
ORD007618,Credit Card,Paid
ORD007619,Debit Card,Paid
ORD007620,Net Banking,Paid
ORD007621,UPI,Paid
ORD007622,UPI,Paid
ORD007623,Net Banking,Failed
ORD007624,Cash on Delivery,Failed
ORD007625,Net Banking,Refunded
ORD007626,Cash on Delivery,Paid
ORD007627,Debit Card,Paid
ORD007628,Credit Card,Paid
ORD007629,UPI,Paid
ORD007630,UPI,Paid
ORD007631,Debit Card,Paid
ORD007632,Debit Card,Paid
ORD007633,Debit Card,Paid
ORD007634,Cash on Delivery,Failed
ORD007635,UPI,Paid
ORD007636,Credit Card,Paid
ORD007637,Credit Card,Paid
ORD007638,Credit Card,Paid
ORD007639,UPI,Failed
ORD007640,UPI,Paid
ORD007641,UPI,Paid
ORD007642,Cash on Delivery,Paid
ORD007643,Debit Card,Paid
ORD007644,Credit Card,Paid
ORD007645,Debit Card,Paid
ORD007646,Wallet,Paid
ORD007647,Credit Card,Paid
ORD007648,Net Banking,Refunded
ORD007649,Cash on Delivery,Paid
ORD007650,Cash on Delivery,Paid
ORD007651,Cash on Delivery,Paid
ORD007652,UPI,Paid
ORD007653,Credit Card,Refunded
ORD007654,Credit Card,Paid
ORD007655,UPI,Paid
ORD007656,Wallet,Paid
ORD007657,UPI,Paid
ORD007658,Net Banking,Paid
ORD007659,UPI,Paid
ORD007660,Cash on Delivery,Paid
ORD007661,Cash on Delivery,Paid
ORD007662,UPI,Paid
ORD007663,Cash on Delivery,Paid
ORD007664,UPI,Refunded
ORD007665,Debit Card,Paid
ORD007666,Debit Card,Paid
ORD007667,Debit Card,Paid
ORD007668,UPI,Failed
ORD007669,Debit Card,Paid
ORD007670,Wallet,Paid
ORD007671,Net Banking,Paid
ORD007672,Wallet,Paid
ORD007673,Cash on Delivery,Paid
ORD007674,Net Banking,Paid
ORD007675,UPI,Paid
ORD007676,Net Banking,Paid
ORD007677,Cash on Delivery,Paid
ORD007678,Cash on Delivery,Paid
ORD007679,Net Banking,Paid
ORD007680,Debit Card,Paid
ORD007681,Wallet,Paid
ORD007682,Credit Card,Paid
ORD007683,UPI,Paid
ORD007684,Cash on Delivery,Paid
ORD007685,Credit Card,Paid
ORD007686,UPI,Paid
ORD007687,Debit Card,Paid
ORD007688,Credit Card,Refunded
ORD007689,Credit Card,Paid
ORD007690,Credit Card,Paid
ORD007691,Debit Card,Paid
ORD007692,Debit Card,Paid
ORD007693,UPI,Paid
ORD007694,Credit Card,Paid
ORD007695,Credit Card,Paid
ORD007696,UPI,Paid
ORD007697,Wallet,Paid
ORD007698,UPI,Paid
ORD007699,Cash on Delivery,Paid
ORD007700,UPI,Paid
ORD007701,Net Banking,Paid
ORD007702,Cash on Delivery,Refunded
ORD007703,Credit Card,Paid
ORD007704,UPI,Paid
ORD007705,UPI,Paid
ORD007706,UPI,Paid
ORD007707,Credit Card,Paid
ORD007708,Credit Card,Refunded
ORD007709,Cash on Delivery,Paid
ORD007710,UPI,Paid
ORD007711,UPI,Paid
ORD007712,Cash on Delivery,Paid
ORD007713,Credit Card,Failed
ORD007714,UPI,Failed
ORD007715,UPI,Paid
ORD007716,Credit Card,Refunded
ORD007717,Debit Card,Paid
ORD007718,Credit Card,Paid
ORD007719,Cash on Delivery,Paid
ORD007720,UPI,Paid
ORD007721,UPI,Refunded
ORD007722,Credit Card,Paid
ORD007723,Net Banking,Failed
ORD007724,Wallet,Paid
ORD007725,Debit Card,Paid
ORD007726,UPI,Failed
ORD007727,Cash on Delivery,Paid
ORD007728,Credit Card,Paid
ORD007729,Net Banking,Paid
ORD007730,Wallet,Paid
ORD007731,UPI,Paid
ORD007732,Debit Card,Paid
ORD007733,UPI,Refunded
ORD007734,Credit Card,Paid
ORD007735,UPI,Paid
ORD007736,Cash on Delivery,Paid
ORD007737,Debit Card,Refunded
ORD007738,Net Banking,Paid
ORD007739,Net Banking,Paid
ORD007740,Debit Card,Paid
ORD007741,Debit Card,Refunded
ORD007742,UPI,Paid
ORD007743,Credit Card,Paid
ORD007744,UPI,Paid
ORD007745,Wallet,Paid
ORD007746,UPI,Paid
ORD007747,UPI,Failed
ORD007748,UPI,Paid
ORD007749,Credit Card,Paid
ORD007750,UPI,Paid
ORD007751,UPI,Paid
ORD007752,UPI,Refunded
ORD007753,Cash on Delivery,Paid
ORD007754,Wallet,Paid
ORD007755,Credit Card,Paid
ORD007756,UPI,Paid
ORD007757,Cash on Delivery,Paid
ORD007758,UPI,Paid
ORD007759,UPI,Refunded
ORD007760,UPI,Refunded
ORD007761,UPI,Refunded
ORD007762,UPI,Paid
ORD007763,Debit Card,Paid
ORD007764,Credit Card,Paid
ORD007765,UPI,Refunded
ORD007766,Wallet,Paid
ORD007767,Cash on Delivery,Paid
ORD007768,Wallet,Paid
ORD007769,Debit Card,Paid
ORD007770,Cash on Delivery,Paid
ORD007771,Wallet,Paid
ORD007772,Debit Card,Paid
ORD007773,Wallet,Paid
ORD007774,UPI,Paid
ORD007775,UPI,Paid
ORD007776,UPI,Failed
ORD007777,UPI,Refunded
ORD007778,Credit Card,Failed
ORD007779,Cash on Delivery,Failed
ORD007780,UPI,Paid
ORD007781,UPI,Paid
ORD007782,Credit Card,Paid
ORD007783,Credit Card,Paid
ORD007784,Cash on Delivery,Paid
ORD007785,UPI,Paid
ORD007786,Debit Card,Paid
ORD007787,UPI,Paid
ORD007788,Wallet,Paid
ORD007789,Net Banking,Refunded
ORD007790,Cash on Delivery,Paid
ORD007791,Debit Card,Paid
ORD007792,Debit Card,Paid
ORD007793,Credit Card,Paid
ORD007794,Cash on Delivery,Paid
ORD007795,Credit Card,Paid
ORD007796,UPI,Paid
ORD007797,UPI,Paid
ORD007798,UPI,Refunded
ORD007799,UPI,Paid
ORD007800,Cash on Delivery,Refunded
ORD007801,Cash on Delivery,Paid
ORD007802,Credit Card,Paid
ORD007803,Credit Card,Paid
ORD007804,UPI,Paid
ORD007805,Credit Card,Paid
ORD007806,Wallet,Paid
ORD007807,Cash on Delivery,Paid
ORD007808,UPI,Paid
ORD007809,UPI,Paid
ORD007810,UPI,Paid
ORD007811,Cash on Delivery,Paid
ORD007812,Debit Card,Paid
ORD007813,Wallet,Paid
ORD007814,UPI,Paid
ORD007815,Net Banking,Paid
ORD007816,UPI,Paid
ORD007817,Cash on Delivery,Paid
ORD007818,Wallet,Paid
ORD007819,UPI,Paid
ORD007820,UPI,Paid
ORD007821,Credit Card,Paid
ORD007822,UPI,Refunded
ORD007823,UPI,Paid
ORD007824,UPI,Paid
ORD007825,UPI,Paid
ORD007826,Credit Card,Refunded
ORD007827,Net Banking,Paid
ORD007828,Wallet,Failed
ORD007829,UPI,Paid
ORD007830,Wallet,Paid
ORD007831,Cash on Delivery,Paid
ORD007832,Net Banking,Paid
ORD007833,Credit Card,Failed
ORD007834,Debit Card,Paid
ORD007835,Debit Card,Paid
ORD007836,Debit Card,Paid
ORD007837,UPI,Paid
ORD007838,UPI,Paid
ORD007839,UPI,Paid
ORD007840,Credit Card,Paid
ORD007841,Credit Card,Paid
ORD007842,Credit Card,Paid
ORD007843,UPI,Paid
ORD007844,Credit Card,Paid
ORD007845,Wallet,Paid
ORD007846,UPI,Paid
ORD007847,Debit Card,Failed
ORD007848,UPI,Paid
ORD007849,Credit Card,Paid
ORD007850,Cash on Delivery,Paid
ORD007851,Credit Card,Paid
ORD007852,Cash on Delivery,Paid
ORD007853,Credit Card,Paid
ORD007854,Cash on Delivery,Paid
ORD007855,UPI,Paid
ORD007856,UPI,Paid
ORD007857,Debit Card,Refunded
ORD007858,Debit Card,Paid
ORD007859,UPI,Failed
ORD007860,Credit Card,Paid
ORD007861,Net Banking,Paid
ORD007862,UPI,Refunded
ORD007863,Debit Card,Paid
ORD007864,UPI,Paid
ORD007865,Cash on Delivery,Paid
ORD007866,UPI,Paid
ORD007867,Cash on Delivery,Paid
ORD007868,Wallet,Paid
ORD007869,Credit Card,Paid
ORD007870,Cash on Delivery,Paid
ORD007871,UPI,Paid
