order_id,return_date,return_reason,refund_amount
ORD038014,2025-08-28,Wrong Product,2484.17
ORD038031,2024-08-31,Damaged Product,1066.53
ORD038042,2025-06-16,Quality Issue,348.27
ORD038079,2024-11-26,Changed Mind,3846.17
ORD038099,2024-10-26,Damaged Product,1098.54
ORD038100,2025-07-01,Changed Mind,20678.7
ORD038110,2025-06-10,Damaged Product,1721.21
ORD038134,2025-09-12,Quality Issue,78390.04
ORD038135,2025-10-12,Size/Fit Issue,3324.79
ORD038138,2025-09-23,Quality Issue,7664.71
ORD038185,2025-08-02,Quality Issue,4573.11
ORD038222,2026-01-06,Damaged Product,39489.63
ORD038224,2024-02-22,Size/Fit Issue,21034.16
ORD038231,2024-09-16,Changed Mind,19975.64
ORD038232,2025-10-17,Size/Fit Issue,3116.75
ORD038234,2024-09-17,Changed Mind,12973.79
ORD038245,2025-11-04,Quality Issue,8335.41
ORD038253,2025-06-24,Quality Issue,7865.77
ORD038254,2025-02-13,Quality Issue,2761.37
ORD038264,2025-10-11,Wrong Product,7634.03
ORD038274,2024-09-16,Quality Issue,1248.09
ORD038279,2025-11-23,Late Delivery,3498.11
ORD038280,2024-06-25,Damaged Product,1279.8
ORD038291,2024-10-05,Size/Fit Issue,9304.75
ORD038293,2025-10-02,Size/Fit Issue,19577.66
ORD038299,2025-08-17,Size/Fit Issue,3121.46
ORD038302,2025-09-23,Changed Mind,36532.12
ORD038311,2025-10-18,Size/Fit Issue,15620.06
ORD038312,2024-09-17,Damaged Product,1216.5
ORD038315,2025-10-18,Damaged Product,13610.5
ORD038325,2025-06-06,Damaged Product,1877.53
ORD038344,2025-11-14,Wrong Product,911.17
ORD038347,2025-08-13,Late Delivery,25544.58
ORD038373,2024-06-18,Size/Fit Issue,7848.06
ORD038379,2025-10-31,Quality Issue,253.65
ORD038403,2025-09-12,Quality Issue,20592.62
ORD038445,2025-12-14,Size/Fit Issue,13782.5
ORD038448,2025-09-08,Size/Fit Issue,7623.8
ORD038456,2025-11-05,Size/Fit Issue,609.04
ORD038479,2025-06-29,Quality Issue,367.8
ORD038492,2025-03-04,Damaged Product,15414.72
ORD038521,2025-10-06,Changed Mind,1636.42
ORD038546,2024-07-17,Changed Mind,7282.07
ORD038566,2025-08-29,Damaged Product,12703.37
ORD038577,2025-08-21,Quality Issue,3004.4
ORD038584,2025-10-23,Quality Issue,12446.02
ORD038592,2025-11-15,Damaged Product,8082.74
ORD038593,2025-02-11,Wrong Product,6933.17
ORD038599,2026-01-05,Wrong Product,2385.37
ORD038624,2025-12-05,Size/Fit Issue,256.17
ORD038649,2024-07-02,Damaged Product,34847.5
ORD038696,2024-01-28,Changed Mind,5785.89
ORD038698,2024-01-11,Changed Mind,22205.7
ORD038713,2025-11-07,Wrong Product,3199.79
ORD038742,2025-07-16,Damaged Product,1277.16
ORD038757,2025-08-14,Changed Mind,57407.77
ORD038760,2024-01-05,Changed Mind,4749.84
ORD038773,2024-09-09,Quality Issue,19124.74
ORD038778,2025-05-14,Size/Fit Issue,26758.67
ORD038785,2024-06-02,Changed Mind,11030.35
ORD038792,2024-08-01,Quality Issue,2929.86
ORD038818,2025-09-27,Wrong Product,29600.45
ORD038862,2025-03-09,Quality Issue,13341.61
ORD038868,2025-10-19,Wrong Product,5117.11
ORD038875,2024-09-21,Damaged Product,6077.67
ORD038891,2025-11-23,Quality Issue,437.23
ORD038915,2025-09-11,Changed Mind,11199.06
ORD038920,2025-10-14,Damaged Product,9178.4
ORD038927,2024-11-05,Late Delivery,281.79
ORD038943,2025-12-30,Size/Fit Issue,20173.52
ORD038957,2024-08-10,Changed Mind,2388.53
ORD038965,2025-10-15,Changed Mind,3546.62
ORD038968,2025-10-17,Wrong Product,16381.95
ORD038984,2025-12-23,Quality Issue,13530.35
ORD039002,2025-11-16,Quality Issue,1946.77
ORD039013,2024-11-24,Quality Issue,2511.82
ORD039018,2025-05-08,Changed Mind,2500.73
ORD039030,2025-12-26,Quality Issue,175673.66
ORD039043,2025-11-14,Late Delivery,14050.46
ORD039081,2025-06-14,Changed Mind,1674.61
ORD039099,2025-10-03,Damaged Product,49511.69
ORD039118,2024-11-30,Quality Issue,1314.6
ORD039127,2025-05-20,Quality Issue,2010.01
ORD039135,2025-12-07,Changed Mind,9449.76
ORD039145,2025-06-11,Wrong Product,957.74
ORD039157,2025-08-01,Late Delivery,35931.64
ORD039161,2025-09-08,Quality Issue,2161.24
ORD039192,2024-12-25,Changed Mind,2852.85
ORD039194,2025-06-26,Late Delivery,15274.26
ORD039207,2025-11-02,Late Delivery,2044.64
ORD039209,2025-09-25,Damaged Product,9322.01
ORD039210,2024-10-14,Changed Mind,4152.83
ORD039216,2025-02-07,Quality Issue,2122.67
ORD039231,2025-11-11,Quality Issue,1332.97
ORD039232,2024-11-29,Changed Mind,856.29
ORD039243,2025-11-11,Wrong Product,3905.53
ORD039244,2024-07-21,Wrong Product,7238.12
ORD039278,2024-08-19,Wrong Product,2767.05
ORD039282,2025-01-03,Wrong Product,5037.77
ORD039288,2025-06-21,Damaged Product,5155.74
ORD039303,2025-11-18,Changed Mind,4812.33
ORD039318,2025-12-06,Wrong Product,26594.77
ORD039331,2025-12-22,Size/Fit Issue,637.47
ORD039333,2025-10-28,Quality Issue,16007.42
ORD039351,2025-06-04,Size/Fit Issue,86401.35
ORD039362,2025-09-14,Size/Fit Issue,4907.95
ORD039386,2025-09-25,Damaged Product,4168.01
ORD039391,2025-09-18,Damaged Product,31042.51
ORD039399,2025-12-30,Quality Issue,3201.58
ORD039408,2025-03-25,Changed Mind,8154.34
ORD039428,2025-05-18,Damaged Product,3268.12
ORD039440,2024-08-04,Wrong Product,47634.39
ORD039457,2025-11-08,Damaged Product,45413.8
ORD039501,2024-09-17,Changed Mind,2926.05
ORD039505,2025-02-24,Wrong Product,2194.36
ORD039508,2025-11-03,Size/Fit Issue,1391.12
ORD039535,2025-03-05,Wrong Product,513.29
ORD039547,2025-10-13,Wrong Product,6285.75
ORD039556,2025-11-04,Quality Issue,4709.55
ORD039566,2025-06-02,Damaged Product,5076.45
ORD039596,2025-11-23,Size/Fit Issue,9960.49
ORD039613,2024-10-27,Size/Fit Issue,5218.09
ORD039615,2025-01-18,Changed Mind,24106.26
ORD039617,2025-04-21,Wrong Product,99489.07
ORD039655,2025-02-03,Damaged Product,575.09
ORD039657,2025-10-01,Late Delivery,5706.11
ORD039659,2024-12-22,Quality Issue,10647.65
ORD039664,2024-10-22,Quality Issue,7919.53
ORD039706,2025-09-11,Damaged Product,13706.15
ORD039708,2025-07-28,Size/Fit Issue,4696.25
ORD039719,2025-01-13,Size/Fit Issue,72046.41
ORD039725,2024-02-25,Size/Fit Issue,172.89
ORD039727,2026-01-11,Quality Issue,22684.01
ORD039737,2025-10-07,Wrong Product,9410.06
ORD039758,2025-05-23,Size/Fit Issue,662.95
ORD039777,2025-11-17,Changed Mind,6278.54
ORD039782,2025-07-09,Changed Mind,64021.64
ORD039786,2025-05-26,Changed Mind,591.2
ORD039819,2025-09-01,Size/Fit Issue,5479.01
ORD039824,2025-01-19,Quality Issue,4670.28
ORD039834,2024-10-22,Wrong Product,23451.67
ORD039840,2025-07-12,Damaged Product,17157.0
ORD039854,2025-11-08,Late Delivery,2120.79
ORD039855,2024-11-13,Changed Mind,211.56
ORD039912,2024-04-16,Damaged Product,461.72
ORD039927,2025-12-06,Quality Issue,665.47
ORD039935,2024-03-25,Quality Issue,2793.45
ORD039939,2024-08-24,Damaged Product,7325.6
ORD039949,2025-12-15,Changed Mind,17367.78
ORD039975,2025-03-12,Late Delivery,17913.91
ORD039979,2024-02-04,Wrong Product,44693.43
ORD039985,2024-05-30,Size/Fit Issue,21600.0
ORD039996,2025-11-16,Quality Issue,12112.48
ORD040001,2026-01-11,Changed Mind,13530.53
ORD040004,2024-09-24,Quality Issue,12378.61
ORD040006,2024-06-11,Wrong Product,4794.55
ORD040013,2025-05-14,Wrong Product,3322.43
ORD040037,2024-09-19,Late Delivery,136147.36
ORD040038,2026-01-06,Wrong Product,6730.6
ORD040045,2025-02-26,Quality Issue,1748.88
ORD040075,2025-12-20,Late Delivery,6955.55
ORD040078,2025-11-03,Late Delivery,1462.22
ORD040094,2025-04-27,Damaged Product,23479.39
ORD040105,2025-05-28,Size/Fit Issue,16819.64
ORD040124,2025-10-28,Wrong Product,8831.36
ORD040126,2025-11-26,Quality Issue,3654.67
ORD040134,2025-12-24,Changed Mind,6309.91
ORD040151,2025-08-06,Damaged Product,911.37
ORD040168,2025-05-19,Late Delivery,7146.56
ORD040172,2025-09-01,Size/Fit Issue,1525.87
ORD040173,2025-08-08,Late Delivery,10048.72
ORD040188,2025-01-04,Changed Mind,32358.48
ORD040212,2025-02-23,Damaged Product,24341.47
ORD040215,2025-03-03,Late Delivery,67489.95
ORD040230,2025-07-18,Late Delivery,5152.33
ORD040240,2024-08-31,Changed Mind,8790.51
ORD040284,2025-10-15,Size/Fit Issue,92353.45
ORD040323,2025-10-29,Wrong Product,2545.22
ORD040330,2025-10-23,Size/Fit Issue,167.38
ORD040336,2024-09-09,Damaged Product,27905.16
ORD040338,2024-08-25,Late Delivery,1222.11
ORD040340,2025-06-07,Damaged Product,16796.65
ORD040345,2025-05-17,Damaged Product,713.03
ORD040359,2025-06-04,Changed Mind,12441.26
ORD040370,2025-12-09,Damaged Product,11749.77
ORD040373,2025-10-25,Damaged Product,1429.98
ORD040391,2024-06-15,Quality Issue,1076.85
ORD040395,2025-10-30,Wrong Product,15153.06
ORD040398,2025-08-31,Damaged Product,739.24
ORD040400,2024-03-22,Changed Mind,41873.42
ORD040404,2024-02-16,Changed Mind,8167.63
ORD040417,2025-08-15,Quality Issue,195.82
ORD040428,2024-12-26,Quality Issue,523.6
ORD040443,2024-03-14,Size/Fit Issue,602.88
ORD040451,2025-07-18,Quality Issue,9339.25
ORD040456,2025-09-05,Wrong Product,1834.43
ORD040467,2025-12-04,Changed Mind,3790.91
ORD040470,2024-10-11,Changed Mind,12437.95
ORD040496,2025-12-31,Changed Mind,8744.81
ORD040533,2024-07-26,Changed Mind,6976.87
ORD040545,2024-06-30,Changed Mind,7366.92
ORD040575,2025-08-28,Changed Mind,2598.76
ORD040594,2025-12-06,Changed Mind,7475.7
ORD040613,2025-01-16,Size/Fit Issue,5231.25
ORD040615,2025-07-22,Damaged Product,7572.34
ORD040661,2025-11-22,Quality Issue,16461.71
ORD040671,2025-09-15,Damaged Product,37698.2
ORD040684,2025-08-23,Size/Fit Issue,1062.55
ORD040691,2025-01-06,Size/Fit Issue,4129.2
ORD040696,2025-09-13,Wrong Product,13521.24
ORD040697,2024-11-12,Changed Mind,104435.68
ORD040698,2025-07-18,Quality Issue,22600.79
ORD040705,2025-11-20,Wrong Product,216589.69
ORD040706,2025-08-03,Size/Fit Issue,1545.38
ORD040713,2025-12-21,Size/Fit Issue,9647.79
ORD040717,2025-12-29,Changed Mind,7032.81
ORD040733,2025-05-07,Changed Mind,3027.11
ORD040741,2025-05-07,Changed Mind,13593.33
ORD040762,2025-04-12,Wrong Product,1475.65
ORD040785,2025-04-27,Wrong Product,1648.82
ORD040826,2024-10-11,Changed Mind,16057.29
ORD040843,2025-03-29,Damaged Product,34047.01
ORD040880,2025-12-29,Wrong Product,38117.17
ORD040888,2025-09-07,Changed Mind,9825.37
ORD040894,2025-11-04,Size/Fit Issue,141750.59
ORD040924,2024-12-30,Late Delivery,6336.82
ORD040935,2025-12-13,Changed Mind,31419.46
ORD040948,2025-08-06,Damaged Product,7351.25
ORD040957,2025-10-01,Changed Mind,35613.69
ORD040966,2025-08-09,Quality Issue,74583.0
ORD040987,2025-01-21,Damaged Product,27292.89
ORD041025,2024-06-20,Quality Issue,3190.2
ORD041033,2025-10-20,Damaged Product,441.43
ORD041040,2025-10-08,Size/Fit Issue,982.08
ORD041047,2025-12-23,Size/Fit Issue,1155.11
ORD041051,2025-05-09,Damaged Product,148.74
ORD041058,2024-03-15,Damaged Product,1381.59
ORD041061,2024-10-31,Changed Mind,2421.28
ORD041065,2025-08-17,Damaged Product,21559.98
ORD041070,2025-02-19,Size/Fit Issue,3631.43
ORD041072,2025-09-05,Wrong Product,53813.21
ORD041084,2025-12-07,Changed Mind,9259.56
ORD041090,2025-06-09,Quality Issue,350.15
ORD041109,2025-07-03,Size/Fit Issue,3250.18
ORD041110,2025-09-05,Size/Fit Issue,3477.16
ORD041176,2025-11-22,Damaged Product,33106.45
ORD041178,2024-11-25,Changed Mind,5601.18
ORD041192,2025-12-31,Wrong Product,5840.62
ORD041216,2025-11-09,Size/Fit Issue,1848.31
ORD041243,2025-12-09,Size/Fit Issue,5351.38
ORD041252,2025-08-22,Late Delivery,548.6
ORD041257,2025-10-20,Damaged Product,18751.72
ORD041275,2025-09-17,Late Delivery,1153.54
ORD041278,2025-06-11,Size/Fit Issue,465.88
ORD041293,2025-05-24,Quality Issue,51334.67
ORD041294,2025-06-10,Changed Mind,15256.57
ORD041304,2025-10-16,Damaged Product,7616.25
ORD041325,2025-09-06,Wrong Product,13531.41
ORD041353,2024-05-25,Quality Issue,3652.29
ORD041364,2024-09-17,Size/Fit Issue,9916.46
ORD041386,2025-12-16,Quality Issue,2535.9
ORD041409,2025-08-31,Quality Issue,9991.7
ORD041428,2025-06-09,Damaged Product,1304.63
ORD041439,2025-03-27,Changed Mind,5031.64
ORD041464,2025-03-20,Size/Fit Issue,14603.34
ORD041491,2024-11-20,Late Delivery,320.92
ORD041513,2025-11-14,Wrong Product,44815.46
ORD041525,2025-12-31,Late Delivery,990.54
ORD041551,2025-03-13,Quality Issue,8000.24
ORD041552,2025-11-17,Changed Mind,735.69
ORD041578,2025-03-09,Wrong Product,43541.62
ORD041600,2025-10-11,Size/Fit Issue,53421.1
ORD041619,2025-06-19,Changed Mind,9779.96
ORD041647,2025-04-05,Changed Mind,1776.82
ORD041655,2025-11-24,Late Delivery,1624.13
ORD041659,2025-09-26,Wrong Product,3556.33
ORD041666,2025-06-02,Changed Mind,1132.71
ORD041678,2025-05-19,Damaged Product,4197.93
ORD041732,2025-02-05,Changed Mind,22571.29
ORD041771,2025-08-03,Changed Mind,29382.12
ORD041774,2024-12-25,Size/Fit Issue,1423.95
ORD041786,2025-05-20,Changed Mind,28878.78
ORD041794,2024-04-11,Size/Fit Issue,18816.49
ORD041813,2026-01-05,Size/Fit Issue,9890.05
ORD041822,2025-11-08,Size/Fit Issue,16013.78
ORD041833,2025-03-12,Changed Mind,99204.8
ORD041834,2025-03-10,Changed Mind,10938.15
ORD041840,2025-03-20,Size/Fit Issue,4325.97
ORD041841,2025-12-21,Changed Mind,4193.31
ORD041842,2024-03-10,Late Delivery,20964.54
ORD041856,2025-11-06,Changed Mind,69800.83
ORD041866,2025-10-31,Late Delivery,26058.45
ORD041882,2024-11-17,Damaged Product,43074.08
ORD041884,2024-10-15,Quality Issue,11689.86
ORD041955,2024-06-22,Changed Mind,19094.83
ORD041960,2025-11-18,Quality Issue,9287.56
ORD041973,2024-10-08,Size/Fit Issue,1558.17
ORD041977,2025-11-13,Quality Issue,3085.22
ORD041980,2025-03-12,Quality Issue,23588.05
ORD041985,2024-11-24,Late Delivery,273.26
ORD041994,2024-03-30,Changed Mind,279.86
ORD042003,2024-11-24,Size/Fit Issue,2274.28
ORD042045,2025-05-15,Damaged Product,2099.46
ORD042047,2025-10-21,Wrong Product,3477.24
ORD042067,2025-10-21,Size/Fit Issue,23488.14
ORD042083,2025-12-20,Wrong Product,7916.04
ORD042107,2025-02-23,Wrong Product,4179.02
ORD042109,2025-08-12,Quality Issue,7759.7
ORD042116,2025-10-17,Quality Issue,858.61
ORD042118,2025-11-06,Quality Issue,3692.14
ORD042119,2025-11-28,Quality Issue,26140.53
ORD042163,2025-12-24,Quality Issue,15802.28
ORD042211,2025-06-26,Quality Issue,7868.57
ORD042216,2024-11-13,Quality Issue,1181.36
ORD042218,2025-12-13,Damaged Product,18828.26
ORD042222,2025-01-14,Changed Mind,14992.61
ORD042232,2025-12-18,Changed Mind,5049.78
ORD042237,2024-11-07,Changed Mind,3457.25
ORD042238,2024-11-17,Size/Fit Issue,4516.88
ORD042243,2024-08-25,Changed Mind,5549.4
ORD042245,2025-07-21,Quality Issue,1813.13
ORD042254,2026-01-06,Quality Issue,6392.42
ORD042258,2025-12-11,Damaged Product,275.24
ORD042270,2024-10-21,Size/Fit Issue,7041.57
ORD042275,2025-06-08,Wrong Product,6625.58
ORD042276,2025-08-12,Changed Mind,1115.56
ORD042296,2024-06-21,Late Delivery,972.04
ORD042336,2024-10-02,Quality Issue,3515.37
ORD042341,2025-10-23,Size/Fit Issue,10481.71
ORD042362,2024-02-10,Damaged Product,57169.97
ORD042392,2025-05-31,Changed Mind,5249.46
ORD042397,2025-11-02,Damaged Product,1633.39
ORD042399,2024-06-07,Damaged Product,535.97
ORD042402,2024-08-22,Damaged Product,771.72
ORD042416,2024-08-10,Changed Mind,891.0
ORD042425,2025-09-29,Quality Issue,85650.74
ORD042435,2025-12-12,Quality Issue,21040.73
ORD042460,2025-06-01,Damaged Product,217.13
ORD042462,2025-12-11,Changed Mind,19920.19
ORD042468,2025-09-13,Quality Issue,20021.48
ORD042471,2025-03-12,Changed Mind,32779.1
ORD042482,2025-10-21,Quality Issue,10113.57
ORD042504,2025-08-21,Size/Fit Issue,2705.87
ORD042510,2024-04-30,Damaged Product,325.18
ORD042537,2025-10-10,Damaged Product,456.9
ORD042541,2025-11-03,Damaged Product,8462.01
ORD042543,2025-09-09,Changed Mind,2129.76
ORD042554,2024-01-10,Damaged Product,17283.33
ORD042564,2025-06-10,Wrong Product,18783.09
ORD042568,2024-09-02,Wrong Product,7101.34
ORD042583,2025-08-24,Wrong Product,748.24
ORD042638,2025-08-27,Changed Mind,305.37
ORD042639,2025-12-03,Quality Issue,83272.53
ORD042641,2024-11-13,Wrong Product,17061.03
ORD042644,2025-10-30,Changed Mind,69405.21
ORD042646,2024-11-28,Damaged Product,12953.02
ORD042651,2025-10-21,Size/Fit Issue,6579.5
ORD042691,2025-04-20,Changed Mind,2178.92
ORD042708,2025-08-03,Late Delivery,2323.18
ORD042735,2025-11-27,Size/Fit Issue,19635.44
ORD042784,2025-05-20,Damaged Product,1163.17
ORD042788,2025-09-27,Changed Mind,4631.97
ORD042816,2024-07-25,Size/Fit Issue,4649.82
ORD042858,2025-11-09,Damaged Product,29151.95
ORD042885,2024-04-19,Changed Mind,4623.06
ORD042889,2026-01-01,Damaged Product,5724.3
ORD042892,2025-04-28,Wrong Product,882.41
ORD042896,2025-11-08,Wrong Product,3056.0
ORD042917,2025-09-25,Quality Issue,13922.01
ORD042925,2024-08-06,Changed Mind,3088.09
ORD042933,2025-11-04,Late Delivery,9366.01
ORD042935,2025-07-24,Damaged Product,4451.89
ORD042983,2024-11-27,Damaged Product,1181.58
ORD042991,2024-04-06,Damaged Product,9701.81
ORD043030,2025-10-17,Wrong Product,24311.69
ORD043084,2025-12-04,Changed Mind,5829.51
ORD043101,2025-01-27,Changed Mind,6200.2
ORD043108,2024-01-12,Changed Mind,15761.24
ORD043152,2025-05-17,Quality Issue,1190.04
ORD043164,2025-05-19,Damaged Product,11349.86
ORD043170,2026-01-12,Changed Mind,1802.02
ORD043172,2025-04-28,Late Delivery,11122.28
ORD043226,2026-01-01,Late Delivery,2382.53
ORD043232,2024-10-04,Quality Issue,361.42
ORD043250,2024-10-31,Wrong Product,3719.57
ORD043261,2025-10-17,Changed Mind,2073.49
ORD043288,2024-12-31,Damaged Product,14492.34
ORD043316,2025-06-26,Late Delivery,11802.43
ORD043344,2025-04-24,Changed Mind,23016.73
ORD043345,2025-05-11,Damaged Product,16264.06
ORD043360,2024-05-26,Changed Mind,8648.73
ORD043380,2025-04-13,Damaged Product,5851.47
ORD043387,2025-10-23,Changed Mind,8503.45
ORD043394,2025-11-18,Damaged Product,6186.76
ORD043402,2025-03-05,Quality Issue,56090.93
ORD043411,2024-07-03,Damaged Product,11221.55
ORD043424,2025-05-26,Size/Fit Issue,41221.35
ORD043425,2024-04-05,Size/Fit Issue,3133.84
ORD043427,2024-06-01,Damaged Product,8197.44
ORD043450,2026-01-10,Damaged Product,44003.08
ORD043457,2024-12-15,Changed Mind,2229.24
ORD043462,2025-01-27,Quality Issue,4000.61
ORD043497,2025-10-26,Changed Mind,3794.93
ORD043514,2024-12-19,Changed Mind,1885.82
ORD043519,2025-10-10,Changed Mind,23947.12
ORD043522,2024-12-21,Changed Mind,13130.96
ORD043523,2024-11-08,Late Delivery,4982.11
ORD043528,2025-08-17,Damaged Product,40720.57
ORD043535,2025-12-10,Damaged Product,10224.79
ORD043557,2024-05-21,Size/Fit Issue,2374.4
ORD043579,2025-06-20,Changed Mind,2375.96
ORD043597,2024-03-02,Damaged Product,6214.22
ORD043644,2025-01-31,Wrong Product,102611.76
ORD043666,2025-01-30,Damaged Product,3586.09
ORD043686,2025-01-06,Changed Mind,292.09
ORD043701,2025-06-12,Quality Issue,4183.69
ORD043707,2025-05-13,Changed Mind,5848.73
ORD043736,2025-06-22,Late Delivery,2373.66
ORD043766,2024-03-25,Changed Mind,11673.73
ORD043781,2024-08-03,Changed Mind,22003.04
ORD043803,2025-04-16,Damaged Product,9299.03
ORD043814,2025-12-29,Late Delivery,3337.63
ORD043838,2025-02-11,Damaged Product,2514.02
ORD043852,2025-11-21,Damaged Product,13621.5
ORD043877,2025-08-22,Damaged Product,2963.59
ORD043880,2025-10-15,Wrong Product,7828.06
ORD043901,2025-02-04,Size/Fit Issue,3492.43
ORD043932,2025-03-29,Changed Mind,877.74
ORD043951,2025-11-09,Size/Fit Issue,281.52
ORD043964,2025-05-12,Wrong Product,8034.12
ORD043970,2025-02-26,Wrong Product,3532.49
ORD044040,2025-07-10,Wrong Product,8297.55
ORD044043,2025-05-25,Changed Mind,296.26
ORD044053,2024-06-21,Quality Issue,1434.55
ORD044062,2025-05-06,Wrong Product,3539.31
ORD044076,2024-04-04,Quality Issue,1809.52
ORD044093,2024-10-07,Changed Mind,16331.37
ORD044119,2025-11-14,Quality Issue,1602.74
ORD044124,2025-06-25,Late Delivery,3920.02
ORD044144,2025-08-05,Damaged Product,10897.13
ORD044145,2025-02-12,Wrong Product,7679.09
ORD044146,2025-10-20,Quality Issue,15831.65
ORD044170,2025-11-05,Quality Issue,9198.96
ORD044172,2025-11-02,Wrong Product,2469.3
ORD044176,2024-03-15,Wrong Product,2297.01
ORD044184,2025-03-08,Damaged Product,41578.15
ORD044187,2025-07-01,Wrong Product,2353.59
ORD044196,2024-12-31,Late Delivery,9598.62
ORD044213,2025-12-14,Wrong Product,24984.55
ORD044230,2025-02-27,Damaged Product,11831.82
ORD044256,2025-10-31,Damaged Product,582.71
ORD044260,2025-01-09,Size/Fit Issue,45931.82
ORD044262,2025-05-25,Quality Issue,2502.71
ORD044277,2024-12-03,Wrong Product,4938.91
ORD044281,2025-11-29,Changed Mind,2390.75
ORD044282,2026-01-02,Size/Fit Issue,447.65
ORD044284,2025-10-16,Quality Issue,158781.02
ORD044288,2025-09-09,Quality Issue,2483.02
ORD044321,2025-03-25,Changed Mind,120432.05
ORD044323,2024-05-11,Size/Fit Issue,3152.28
ORD044339,2025-06-04,Damaged Product,52754.35
ORD044340,2025-03-27,Size/Fit Issue,10484.41
ORD044346,2025-10-07,Size/Fit Issue,9530.35
ORD044348,2024-05-22,Damaged Product,8493.9
ORD044374,2024-11-26,Quality Issue,275.52
ORD044394,2025-04-13,Quality Issue,719.73
ORD044410,2025-11-20,Wrong Product,6949.85
ORD044421,2025-01-19,Changed Mind,6535.59
ORD044433,2025-12-26,Wrong Product,19247.56
ORD044441,2025-05-29,Quality Issue,22767.03
ORD044445,2024-10-30,Damaged Product,2376.99
ORD044477,2024-12-25,Late Delivery,8202.75
ORD044487,2025-05-25,Quality Issue,3699.59
ORD044510,2026-01-09,Damaged Product,24923.06
ORD044546,2025-05-18,Wrong Product,104681.77
ORD044558,2025-12-08,Wrong Product,2648.63
ORD044563,2025-04-15,Wrong Product,18541.57
ORD044576,2024-01-30,Size/Fit Issue,946.37
ORD044590,2025-01-21,Changed Mind,47435.48
ORD044604,2025-12-10,Late Delivery,77417.69
ORD044612,2024-07-15,Quality Issue,1404.68
ORD044615,2025-11-26,Changed Mind,4807.21
ORD044647,2025-12-25,Changed Mind,495.03
ORD044651,2025-01-20,Size/Fit Issue,8463.36
ORD044672,2025-12-08,Wrong Product,1402.91
ORD044686,2025-12-17,Quality Issue,516.75
ORD044697,2026-01-08,Late Delivery,7669.57
ORD044699,2025-07-28,Quality Issue,85053.58
ORD044727,2024-08-29,Quality Issue,3047.78
ORD044731,2024-03-19,Damaged Product,2564.53
ORD044755,2024-11-11,Quality Issue,111299.87
ORD044761,2025-03-19,Wrong Product,953.19
ORD044809,2025-07-10,Quality Issue,8318.07
ORD044818,2025-11-01,Late Delivery,5607.47
ORD044820,2024-10-02,Size/Fit Issue,1131.05
ORD044825,2025-10-18,Wrong Product,801.06
ORD044836,2025-09-21,Changed Mind,3075.79
ORD044843,2024-09-21,Changed Mind,307.79
ORD044844,2025-09-24,Size/Fit Issue,17819.99
ORD044864,2025-12-26,Size/Fit Issue,8531.34
ORD044865,2026-01-06,Quality Issue,6183.96
ORD044868,2025-02-10,Quality Issue,3820.06
ORD044881,2025-06-27,Wrong Product,7790.87
ORD044922,2025-06-06,Wrong Product,9221.57
ORD044923,2025-09-18,Changed Mind,29172.0
ORD044937,2025-08-18,Quality Issue,35536.74
ORD044960,2025-08-25,Wrong Product,3453.69
ORD044964,2025-03-03,Wrong Product,1871.79
ORD044965,2025-11-23,Changed Mind,6572.53
ORD044992,2024-07-14,Changed Mind,7809.14
ORD045010,2025-05-06,Late Delivery,23087.8
ORD045014,2025-07-18,Size/Fit Issue,3580.96
ORD045019,2025-04-30,Damaged Product,4661.98
ORD045032,2024-09-10,Size/Fit Issue,9999.78
ORD045034,2025-11-08,Wrong Product,14582.07
ORD045049,2025-06-12,Size/Fit Issue,3908.31
ORD045084,2025-08-16,Quality Issue,34888.25
ORD045086,2025-11-06,Changed Mind,24388.5
ORD045094,2024-06-17,Wrong Product,10649.06
ORD045099,2025-09-14,Changed Mind,25212.21
ORD045110,2024-06-15,Size/Fit Issue,4301.65
ORD045126,2025-07-23,Quality Issue,95241.7
ORD045127,2025-01-24,Wrong Product,703.79
ORD045143,2024-07-24,Changed Mind,14322.17
ORD045163,2025-08-16,Damaged Product,1640.12
ORD045170,2025-04-11,Damaged Product,2108.1
ORD045194,2025-12-19,Quality Issue,12295.27
ORD045228,2025-09-25,Size/Fit Issue,1659.52
ORD045234,2025-07-19,Damaged Product,20201.62
ORD045248,2025-11-05,Wrong Product,5073.93
ORD045298,2025-08-05,Damaged Product,2173.94
ORD045314,2024-12-15,Damaged Product,4712.02
ORD045340,2025-09-17,Changed Mind,720.86
ORD045345,2025-08-12,Size/Fit Issue,8006.66
ORD045356,2025-12-02,Quality Issue,9756.68
ORD045371,2025-08-29,Changed Mind,1961.34
ORD045380,2024-06-11,Quality Issue,9944.62
ORD045381,2024-05-27,Damaged Product,7861.74
ORD045390,2025-11-13,Size/Fit Issue,952.31
ORD045396,2025-11-27,Size/Fit Issue,3999.68
ORD045397,2025-07-28,Damaged Product,1717.96
ORD045425,2025-10-24,Changed Mind,5982.96
ORD045426,2025-11-10,Damaged Product,1051.8
ORD045432,2024-11-04,Late Delivery,4455.0
ORD045434,2025-07-09,Changed Mind,1713.96
ORD045476,2025-09-11,Wrong Product,8205.92
ORD045487,2025-06-28,Quality Issue,11240.25
ORD045492,2025-01-07,Damaged Product,571.5
ORD045505,2025-02-05,Wrong Product,6275.22
ORD045579,2025-06-12,Wrong Product,100838.74
ORD045580,2025-09-02,Quality Issue,9681.11
